X,Y,NAME,STATION_TYPE,STATION_ID,STATION_STATUS,LAST_REPORTED,NUM_DOCKS_AVAILABLE,NUM_DOCKS_DISABLED,NUM_BIKES_AVAILABLE,NUM_EBIKES_AVAILABLE,NUM_BIKES_DISABLED,IS_INSTALLED,IS_RETURNING,IS_RENTING,HAS_KIOSK,IOS,ANDROID,ELECTRIC_BIKE_SURCHARGE_WAIVER,EIGHTD_HAS_KEY_DISPENSER,CAPACITY,RENTAL_METHODS,REGION_ID,REGION_NAME,GIS_ID,LATITUDE,LONGITUDE,GIS_LAST_MOD_DTTM,OBJECTID
-77.0473555445358,39.0320383581521,Windham Ln & Amherst Ave,classic,082652d2-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:51+00,7,0,8,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",44,DCA-CABI,,39.032029,-77.04735,2024/04/01 01:52:28+00,172453509
-77.0054901438539,38.9057072323447,1st & M St NE,classic,0824927c-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:52+00,2,0,10,7,4,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.905697,-77.005483,2024/04/01 01:52:28+00,172453510
-77.0980994669609,38.8440486863942,S Wakefield St & 28th St S,classic,7af26d39-a3b4-4fb3-b5b2-3acd415b9bea,,2024/04/01 01:50:52+00,14,0,1,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,DCA-CABI,,38.84404,-77.098093,2024/04/01 01:52:28+00,172453511
-77.0465656745807,38.9015452289578,21st St & Pennsylvania Ave NW,classic,0825388d-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:53+00,15,0,4,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.901539,-77.046564,2024/04/01 01:52:28+00,172453512
-77.0175876443282,38.8729695939235,4th & O St SW,classic,9c6fb0a8-d371-433f-b52e-ca47881156b3,,2024/04/01 01:50:53+00,9,0,4,1,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.872964,-77.017585,2024/04/01 01:52:28+00,172453513
-77.0871306262456,38.9363031916354,American University East Campus,classic,ad6ec1ce-db22-47c1-acf3-507897d40725,,2024/04/01 01:50:54+00,7,0,12,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.936298,-77.087128,2024/04/01 01:52:28+00,172453514
-77.0267531711138,38.9760680655625,Georgia Ave & Dahlia St NW,classic,f8b331c6-d208-4b17-b788-1a17d2520c40,,2024/04/01 01:50:54+00,14,0,5,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.976061,-77.026747,2024/04/01 01:52:28+00,172453515
-76.9492977756373,38.9698084200216,Hyattsville Library / Adelphi Rd & Toledo Rd,classic,bcb21167-85ed-4374-8807-d9409aaa01a5,,2024/04/01 01:50:55+00,11,0,4,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",133,DCA-CABI,,38.9698,-76.9493,2024/04/01 01:52:28+00,172453516
-77.0824230626866,38.9548186370875,Fessenden St & Wisconsin Ave NW,classic,08254529-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:55+00,3,0,12,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.954812,-77.082426,2024/04/01 01:52:28+00,172453517
-77.0256141514714,38.953673810729,9th & Ingraham St NW,classic,30b5e0c1-7ca6-4050-8566-3fccf0b60890,,2024/04/01 01:50:53+00,4,0,13,1,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.953663,-77.025613,2024/04/01 01:52:28+00,172453518
-77.0057528387848,38.8750337007403,1st & N St SE,classic,082484cf-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:53+00,14,0,24,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,39,"KEY,CREDITCARD",42,DCA-CABI,,38.875023,-77.005754,2024/04/01 01:52:28+00,172453519
-76.9728531977742,38.9307834008169,24th St & Rhode Island Ave NE,classic,77cd13d5-f671-437a-a59c-bcc74c6b211e,,2024/04/01 01:50:54+00,8,0,7,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.930774,-76.972851,2024/04/01 01:52:28+00,172453520
-77.0271649827246,38.9362334202046,10th St & Spring Rd NW,classic,63fa246c-6bed-41f0-97eb-d2d7888c1db0,,2024/04/01 01:50:54+00,2,0,12,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.936228,-77.027163,2024/04/01 01:52:28+00,172453521
-77.0344302103336,38.9098100944613,15th & P St NW,classic,0824791a-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:50+00,6,0,12,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.909801,-77.034427,2024/04/01 01:52:28+00,172453522
-77.0059139126738,38.8718447183143,1st St & Potomac Ave SE,classic,66c82803-70e3-496f-9942-30e0936de3f5,,2024/04/01 01:50:56+00,12,0,6,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.871841,-77.00591,2024/04/01 01:52:28+00,172453523
-77.0366523027635,38.9261054903053,16th & Harvard St NW,classic,ae007456-14ad-4619-a92e-e3a40f93a412,,2024/04/01 01:50:56+00,15,0,3,1,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.926102,-77.03665,2024/04/01 01:52:28+00,172453524
-77.3534546823668,38.9785097372476,Lake Newport Rd and Autumn Ridge Cir,classic,29f174dd-e7bc-4329-a570-0220f0d1be84,,2024/04/01 01:50:55+00,8,0,4,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",104,DCA-CABI,,38.978503,-77.353454,2024/04/01 01:52:28+00,172453525
-77.0406929272645,38.8123549846507,Madison St & Fairfax St,classic,08264173-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:55+00,2,0,13,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",40,DCA-CABI,,38.812351,-77.040691,2024/04/01 01:52:28+00,172453526
-76.9832272760669,38.9063097172754,Trinidad Rec Center,classic,d0a82ee8-e718-4598-aa5e-dda9292c248c,,2024/04/01 01:50:58+00,1,0,15,2,3,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.906299,-76.983221,2024/04/01 01:52:28+00,172453527
-77.0215988878353,38.9141822166097,7th & S St NW,classic,4f9000ec-e47e-494e-9b49-61e95b5a6f03,,2024/04/01 01:50:58+00,13,0,6,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.914174,-77.021595,2024/04/01 01:52:28+00,172453528
-77.0477898660708,38.818757328518,Powhatan St & Bashford Ln,classic,082630e2-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:58+00,9,0,6,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",40,DCA-CABI,,38.818748,-77.047783,2024/04/01 01:52:28+00,172453529
-77.0454925205786,38.9180399323106,20th & Columbia Rd NW,classic,7346145e-f487-4f07-acb8-ed3e0b8b56bb,,2024/04/01 01:50:58+00,13,0,4,2,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.918036,-77.045487,2024/04/01 01:52:28+00,172453530
-77.0803246298352,38.8638447946788,Columbia Pike & S Courthouse Rd,classic,0825460b-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:58+00,14,0,1,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,DCA-CABI,,38.863833,-77.080319,2024/04/01 01:52:28+00,172453531
-76.9757202756908,39.0461521206952,White Oak Rec Center,classic,2213781a-5c69-43eb-9b33-346d61e7e1ba,,2024/04/01 01:50:58+00,15,0,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",44,DCA-CABI,,39.046144,-76.975723,2024/04/01 01:52:28+00,172453532
-76.8446025282984,38.8998206458338,Largo Town Center Metro,classic,29b65d73-fc99-42e3-9007-2175402a5c56,,2024/04/01 01:50:59+00,10,0,6,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,17,"KEY,CREDITCARD",133,DCA-CABI,,38.899811,-76.844604,2024/04/01 01:52:28+00,172453533
-77.0568864972829,38.9051349934261,M St & Pennsylvania Ave NW,classic,08251984-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:57+00,10,0,7,2,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.905126,-77.056887,2024/04/01 01:52:28+00,172453534
-77.2303796990045,38.8814458082589,Prosperity Ave & Avenir Pl,classic,1893303738183408178,,2024/04/01 01:50:57+00,11,0,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",,DCA-CABI,,38.881436,-77.230377,2024/04/01 01:52:28+00,172453535
-77.1127548721065,38.8824293549826,Fairfax Dr & N Taylor St,classic,8dfb34e2-7f75-4359-a374-5bf5e86c4793,,2024/04/01 01:51:01+00,11,0,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",41,DCA-CABI,,38.882425,-77.112754,2024/04/01 01:52:28+00,172453536
-77.1079097156422,38.8718310420981,N Pershing Dr & N George Mason Dr,classic,082572b6-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:51:01+00,5,0,6,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",41,DCA-CABI,,38.871822,-77.107906,2024/04/01 01:52:28+00,172453537
-77.0298258460357,38.9002895319474,13th St & New York Ave NW,classic,0824aa39-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:51:01+00,20,0,7,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,27,"KEY,CREDITCARD",42,DCA-CABI,,38.900283,-77.029822,2024/04/01 01:52:28+00,172453538
-77.0769854112556,38.994125275868,Connecticut Ave & Chevy Chase Lake Dr,classic,08261407-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:51:01+00,5,0,10,5,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",44,DCA-CABI,,38.994113,-77.076986,2024/04/01 01:52:28+00,172453539
-77.0035652339994,38.9147606923286,2nd St & Seaton Pl NE,classic,0826005e-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:51:01+00,9,1,8,5,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.914751,-77.00356,2024/04/01 01:52:28+00,172453540
-77.0296367865573,38.9169460131686,13th & U St NW,classic,732103a1-eedd-4044-afa6-67b2d192ff22,,2024/04/01 01:51:01+00,13,0,5,3,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.916936,-77.029631,2024/04/01 01:52:28+00,172453541
-76.9836863166128,38.9156154001449,New York Ave & Hecht Ave NE,classic,0826132d-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:51:02+00,3,0,15,0,4,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,DCA-CABI,,38.915604,-76.983683,2024/04/01 01:52:28+00,172453542
-77.0493825283103,38.8905448549076,Henry Bacon Dr & Lincoln Memorial Circle NW,classic,0826233f-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:51:02+00,18,0,1,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.890539,-77.049383,2024/04/01 01:52:28+00,172453543
-77.0594946966297,38.8530111205071,23rd St S & Hayes St,classic,99644655-ef85-4e13-a331-a344d88ded32,,2024/04/01 01:51:00+00,6,0,9,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,DCA-CABI,,38.853002,-77.059496,2024/04/01 01:52:28+00,172453544
-77.0279111925734,38.9567451040715,Georgia Ave & Kennedy St NW,classic,568a84a6-8911-48aa-8ad4-9a1b46564e9d,,2024/04/01 01:50:58+00,13,0,6,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.95674,-77.02791,2024/04/01 01:52:28+00,172453545
-77.3587377759011,38.9596392547559,Library St & Freedom Dr,classic,08263b6d-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:51:02+00,8,0,7,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",104,DCA-CABI,,38.959633,-77.358741,2024/04/01 01:52:28+00,172453546
-76.9882549807084,38.9004368833868,13th & H St NE,classic,08249fbc-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:51:03+00,18,0,8,4,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,27,"KEY,CREDITCARD",42,DCA-CABI,,38.900427,-76.98825,2024/04/01 01:52:28+00,172453547
-77.0530539031917,38.8984706111659,Virginia Ave & 25th St NW,classic,bce02846-6f5e-466a-a643-50534a119533,,2024/04/01 01:51:03+00,8,0,7,0,4,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.89846,-77.053052,2024/04/01 01:52:28+00,172453548
-76.9863905239991,38.8840684677568,14th & D St SE,classic,55fc40ce-5be9-4e45-9c84-daacced3c852,,2024/04/01 01:51:03+00,14,0,5,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.884058,-76.986385,2024/04/01 01:52:28+00,172453549
-77.0770810671169,38.9438411871613,39th & Veazey St NW,classic,082544b7-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:51:06+00,5,0,10,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.943837,-77.077078,2024/04/01 01:52:28+00,172453550
-76.9472950179328,38.9004796358479,Kenilworth Terr & Hayes St. NE,classic,07a453e5-2e14-4276-85df-49e0d6144e54,,2024/04/01 01:51:07+00,11,0,8,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.900468,-76.947287,2024/04/01 01:52:28+00,172453551
-77.0152885457645,38.8994185281761,3rd & H St NW,classic,082493a5-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:51:04+00,3,0,12,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.899408,-77.015289,2024/04/01 01:52:28+00,172453552
-77.0556033245826,38.9302868766019,3000 Connecticut Ave NW / National Zoo,classic,0825180e-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:51:05+00,0,0,15,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.930282,-77.055599,2024/04/01 01:52:28+00,172453553
-77.0335272201882,38.9020091248444,15th & K St NW,classic,08253b2b-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:51:05+00,11,0,16,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,27,"KEY,CREDITCARD",42,DCA-CABI,,38.902,-77.03353,2024/04/01 01:52:28+00,172453554
-77.0473177902061,38.9057157953933,New Hampshire Ave & Ward Pl NW,classic,082492e1-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:51:03+00,4,0,13,2,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.905711,-77.047318,2024/04/01 01:52:28+00,172453555
-77.1600114614205,38.7756507039499,Topsails Ln & Seatrend Way,classic,1917259953969440770,,2024/04/01 01:51:03+00,2,0,9,1,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",,DCA-CABI,,38.775639,-77.160014,2024/04/01 01:52:28+00,172453556
-77.2218072072004,38.9044248103147,Madron Ln & Bermudez Ct,classic,83fa4699-b2ee-4f14-af3b-167f34a62fb4,,2024/04/01 01:51:09+00,6,0,6,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",104,DCA-CABI,,38.904415,-77.221807,2024/04/01 01:52:28+00,172453557
-77.2138781624245,38.9169161840641,Old Meadow Rd & Cathy Ln,classic,1890899920583743818,,2024/04/01 01:49:38+00,2,0,10,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",,DCA-CABI,,38.916908,-77.213879,2024/04/01 01:52:28+00,172453558
-77.0515265622203,38.9066058417704,24th & N St NW,classic,08253e02-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:49:35+00,9,0,6,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.9066,-77.05152,2024/04/01 01:52:28+00,172453559
-77.115436457581,39.0510341591705,Rockville Pike & Rose Ave,classic,b053927b-0761-40d0-a3ff-8a63fa1c7141,,2024/04/01 01:49:32+00,14,0,1,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",43,DCA-CABI,,39.051022,-77.115438,2024/04/01 01:52:28+00,172453560
-76.9983537521342,38.8999780356464,6th & H St NE,classic,0824bc70-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:49:37+00,5,0,15,4,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,DCA-CABI,,38.899972,-76.998347,2024/04/01 01:52:28+00,172453561
-76.960702075847,38.9219968373612,South Dakota Ave & 33rd St NE,classic,115f58ec-eddc-40cf-a789-13517d5df2a4,,2024/04/01 01:49:33+00,14,0,1,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.921986,-76.960696,2024/04/01 01:52:28+00,172453562
-77.1134567740003,39.0629087440413,Fishers Ln & Rock Creek Mill Rd,classic,66cac629-904e-4186-8431-44983be40985,,2024/04/01 01:49:34+00,8,0,6,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",43,DCA-CABI,,39.0629,-77.113454,2024/04/01 01:52:28+00,172453563
-77.0502017714559,38.8426107359322,S Glebe Rd & Potomac Ave,classic,08247269-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:49:40+00,8,0,3,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",41,DCA-CABI,,38.8426,-77.0502,2024/04/01 01:52:28+00,172453564
-77.3518379420974,38.9736321154641,Reston Pkwy & Bennington Woods Rd,classic,a0121df5-4df5-425f-afb8-77dc94dc6d1b,,2024/04/01 01:49:40+00,1,0,11,5,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",104,DCA-CABI,,38.973625,-77.351837,2024/04/01 01:52:28+00,172453565
-77.3540652735243,38.9388081866269,Olde Crafts Dr and Cartwright Pl,classic,bc4fc3e2-2050-4571-851b-47f062319f95,,2024/04/01 01:49:44+00,11,0,1,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",104,DCA-CABI,,38.938797,-77.354067,2024/04/01 01:52:28+00,172453566
-76.9776855016263,38.8573752206,Fort Stanton Rec Center,classic,7641069c-42a6-4e3e-9769-7df51da6978d,,2024/04/01 01:49:44+00,18,0,1,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.857369,-76.977688,2024/04/01 01:52:28+00,172453567
-77.0112079483746,38.9750076175487,Carroll & Westmoreland Ave,classic,0825b10b-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:49:42+00,2,0,13,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",44,DCA-CABI,,38.975,-77.01121,2024/04/01 01:52:28+00,172453568
-77.0162612290938,38.9689444803658,3rd & Underwood St NW,classic,0826540e-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:49:41+00,12,0,7,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.968935,-77.016263,2024/04/01 01:52:28+00,172453569
-77.1880109743653,39.0993854212064,Fallsgrove Dr & W Montgomery Ave,classic,08259347-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:49:52+00,6,0,9,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",43,DCA-CABI,,39.099376,-77.188014,2024/04/01 01:52:28+00,172453570
-77.1458095054079,39.0854020573601,Rockville Metro East,classic,0825e147-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:49:52+00,7,0,6,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,13,"KEY,CREDITCARD",43,DCA-CABI,,39.085394,-77.145803,2024/04/01 01:52:28+00,172453571
-77.2266421651678,38.9275580124575,Park Run & Onyx Dr,classic,a826e5d0-8ee8-41a4-8c1d-1a2ad7212dec,,2024/04/01 01:49:50+00,6,0,4,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",104,DCA-CABI,,38.92755,-77.226644,2024/04/01 01:52:28+00,172453572
-77.0824918208982,38.8646990835547,S Wayne St and 9th St S,classic,71686e8c-9f47-4a65-8840-c7276be3786e,,2024/04/01 01:49:45+00,12,0,3,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,DCA-CABI,,38.864694,-77.082491,2024/04/01 01:52:28+00,172453573
-77.0752771686291,38.9396805311224,Wisconsin Ave & Rodman St NW,classic,c7402dc0-b498-47b0-8977-2b9d671a62bb,,2024/04/01 01:49:51+00,20,0,3,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,DCA-CABI,,38.939674,-77.075277,2024/04/01 01:52:28+00,172453574
-77.0759253857238,38.8876659521894,12th St N & N Pierce St,classic,08254215-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:49:51+00,2,0,9,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",41,DCA-CABI,,38.887659,-77.07592,2024/04/01 01:52:28+00,172453575
